SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,10,003,Delaware,New Castle County,2,4,40966,20656,20310,13316,13342,5846,5518,108,103,784,733,9,13,593,601,13827,13856,6262,5924,261,246,948,904,25,28,18421,18194,11553,11710,5536,5200,44,40,776,718,4,4,508,522,11994,12158,5884,5544,167,161,926,875,18,17,2235,2116,1763,1632,310,318,64,63,8,15,5,9,85,79,1833,1698,378,380,94,85,22,29,7,11
050,10,003,Delaware,New Castle County,2,5,40457,20142,20315,14060,14022,4744,4816,83,94,856,886,16,14,383,483,14378,14447,4982,5099,187,214,979,1050,29,39,17752,18273,12050,12438,4505,4503,23,37,843,874,8,7,323,414,12314,12806,4698,4734,105,135,960,1023,19,24,2390,2042,2010,1584,239,313,60,57,13,12,8,7,60,69,2064,1641,284,365,82,79,19,27,10,15
050,10,003,Delaware,New Castle County,2,6,36305,18101,18204,12282,11717,4250,4642,84,82,1171,1381,14,10,300,372,12523,12011,4429,4874,175,191,1265,1506,29,20,15686,16112,10208,10043,4037,4360,33,28,1158,1361,3,6,247,314,10408,10291,4176,4554,106,117,1243,1472,14,12,2415,2092,2074,1674,213,282,51,54,13,20,11,4,53,58,2115,1720,253,320,69,74,22,34,15,8
050,10,003,Delaware,New Castle County,2,7,34440,16967,17473,11126,11035,4153,4737,79,91,1317,1259,11,7,281,344,11354,11309,4323,4969,172,206,1402,1348,29,18,14783,15470,9273,9428,3954,4475,24,35,1300,1244,4,1,228,287,9451,9647,4083,4666,100,130,1383,1329,20,10,2184,2003,1853,1607,199,262,55,56,17,15,7,6,53,57,1903,1662,240,303,72,76,19,19,9,8
050,10,003,Delaware,New Castle County,2,8,35106,17316,17790,11513,11331,4276,4937,94,96,1203,1118,10,17,220,291,11687,11552,4403,5110,163,203,1275,1211,25,29,15450,16006,9923,9895,4103,4709,39,36,1194,1110,3,9,188,247,10067,10079,4208,4849,98,124,1259,1197,18,20,1866,1784,1590,1436,173,228,55,60,9,8,7,8,32,44,1620,1473,195,261,65,79,16,14,7,9
050,10,003,Delaware,New Castle County,2,9,38193,18356,19837,12608,12941,4543,5616,76,72,886,922,8,7,235,279,12787,13148,4663,5786,183,190,960,1002,18,26,16719,18256,11246,11664,4366,5420,34,34,875,907,3,4,195,227,11392,11822,4461,5549,121,135,941,984,11,21,1637,1581,1362,1277,177,196,42,38,11,15,5,3,40,52,1395,1326,202,237,62,55,19,18,7,5
050,10,003,Delaware,New Castle County,2,10,41556,20121,21435,14411,14710,4648,5567,78,73,781,823,9,13,194,249,14545,14891,4756,5711,182,200,829,881,26,27,18831,20245,13328,13749,4522,5409,43,48,769,812,3,5,166,222,13438,13907,4613,5528,136,170,814,869,16,17,1290,1190,1083,961,126,158,35,25,12,11,6,8,28,27,1107,984,143,183,46,30,15,12,10,10
050,10,003,Delaware,New Castle County,2,11,40429,19528,20901,14556,14966,4122,5011,66,70,633,657,3,9,148,188,14655,15085,4189,5138,146,186,679,691,12,18,18571,20085,13749,14308,4023,4899,44,53,630,651,2,2,123,172,13828,14413,4073,5014,113,163,673,682,10,10,957,816,807,658,99,112,22,17,3,6,1,7,25,16,827,672,116,124,33,23,6,9,2,8
050,10,003,Delaware,New Castle County,2,12,33990,16073,17917,12361,13153,3051,3997,63,43,501,563,6,4,91,157,12429,13255,3092,4100,119,138,525,589,8,9,15394,17291,11790,12631,2978,3920,41,34,496,557,3,4,86,145,11853,12725,3015,4013,93,120,519,583,5,9,679,626,571,522,73,77,22,9,5,6,3,0,5,12,576,530,77,87,26,18,6,6,3,0
050,10,003,Delaware,New Castle County,2,13,28403,13304,15099,10327,11285,2467,3188,25,28,391,475,4,5,90,118,10382,11357,2513,3256,81,109,416,493,9,11,12869,14627,9961,10898,2426,3127,18,23,386,472,2,4,76,103,10005,10957,2462,3186,70,96,410,489,5,9,435,472,366,387,41,61,7,5,5,3,2,1,14,15,377,400,51,70,11,13,6,4,4,2
050,10,003,Delaware,New Castle County,2,14,20644,9476,11168,7414,8593,1656,2157,17,25,322,326,2,3,65,64,7461,8633,1682,2195,64,60,336,342,5,13,9215,10859,7187,8328,1633,2133,14,19,321,324,0,0,60,55,7231,8361,1658,2166,56,49,335,339,2,9,261,309,227,265,23,24,3,6,1,2,2,3,5,9,230,272,24,29,8,11,1,3,3,4
050,10,003,Delaware,New Castle County,2,15,14849,6659,8190,5234,6350,1135,1546,16,14,235,246,0,0,39,34,5261,6371,1154,1565,36,36,247,254,1,1,6475,7986,5078,6169,1114,1528,13,12,235,245,0,0,35,32,5101,6188,1131,1545,32,34,246,253,1,1,184,204,156,181,21,18,3,2,0,1,0,0,4,2,160,183,23,20,4,2,1,1,0,0
050,10,003,Delaware,New Castle County,2,16,12105,5133,6972,4253,5714,728,1080,10,10,123,129,0,4,19,35,4268,5733,737,1104,19,37,129,132,1,9,5019,6830,4150,5595,722,1066,7,8,123,127,0,2,17,32,4164,5612,729,1087,15,34,129,130,1,7,114,142,103,119,6,14,3,2,0,2,0,2,2,3,104,121,8,17,4,3,0,2,0,2
050,10,003,Delaware,New Castle County,2,17,9426,3766,5660,3280,4808,401,751,6,6,54,75,1,0,24,20,3301,4825,407,758,16,18,65,80,2,0,3682,5572,3205,4736,397,739,5,4,54,74,0,0,21,19,3223,4752,402,745,13,15,65,79,1,0,84,88,75,72,4,12,1,2,0,1,1,0,3,1,78,73,5,13,3,3,0,1,1,0
050,10,003,Delaware,New Castle County,2,18,9196,2992,6204,2637,5395,296,698,3,11,42,62,0,1,14,37,2648,5421,304,713,11,34,44,72,2,6,2941,6121,2592,5320,292,691,3,10,41,62,0,1,13,37,2603,5346,299,706,11,33,43,72,1,6,51,83,45,75,4,7,0,1,1,0,0,0,1,0,45,75,5,7,0,1,1,0,1,0
050,10,003,Delaware,New Castle County,3,0,538750,260725,278025,180631,189339,61796,69367,1071,1104,11844,12155,131,150,5252,5910,185095,194248,65280,73354,2468,2787,13266,13700,271,335,236416,255122,160706,171245,58989,66183,471,525,11683,11987,49,63,4518,5119,164548,175485,61953,69589,1600,1925,12982,13409,158,219,24309,22903,19925,18094,2807,3184,600,579,161,168,82,87,734,791,20547,18763,3327,3765,868,862,284,291,113,116
050,10,003,Delaware,New Castle County,3,1,33227,16850,16377,9914,9507,4881,4838,93,86,937,899,12,10,1013,1037,10835,10438,5646,5640,220,233,1190,1130,28,28,14128,13742,7791,7512,4514,4439,26,35,918,884,4,2,875,870,8596,8302,5176,5112,117,138,1140,1086,17,19,2722,2635,2123,1995,367,399,67,51,19,15,8,8,138,167,2239,2136,470,528,103,95,50,44,11,9
050,10,003,Delaware,New Castle County,3,2,33998,17296,16702,10431,9954,5076,4884,93,94,835,890,9,17,852,863,11202,10722,5724,5518,226,233,1037,1109,20,34,14750,14252,8451,8072,4702,4515,35,32,810,867,3,5,749,761,9130,8750,5266,5069,135,140,1000,1071,12,20,2546,2450,1980,1882,374,369,58,62,25,23,6,12,103,102,2072,1972,458,449,91,93,37,38,8,14
050,10,003,Delaware,New Castle County,3,3,34973,17803,17170,10942,10502,5385,5171,95,99,696,663,16,17,669,718,11532,11125,5866,5709,230,242,857,827,31,32,15631,15020,9279,8834,5051,4850,33,34,673,654,6,8,589,640,9797,9388,5477,5335,144,151,817,804,19,21,2172,2150,1663,1668,334,321,62,65,23,9,10,9,80,78,1735,1737,389,374,86,91,40,23,12,11
050,10,003,Delaware,New Castle County,3,4,40611,20467,20144,13174,13216,5806,5486,102,104,787,720,8,13,590,605,13689,13732,6209,5886,247,261,959,890,19,29,18237,18029,11409,11581,5498,5172,43,39,778,706,4,5,505,526,11852,12034,5837,5512,154,165,936,867,14,18,2230,2115,1765,1635,308,314,59,65,9,14,4,8,85,79,1837,1698,372,374,93,96,23,23,5,11
050,10,003,Delaware,New Castle County,3,5,40673,20255,20418,14097,14089,4812,4851,81,93,859,885,15,14,391,486,14420,14509,5061,5149,194,225,975,1038,27,33,17857,18372,12085,12501,4563,4538,25,35,848,874,7,7,329,417,12359,12865,4763,4782,110,143,958,1014,17,20,2398,2046,2012,1588,249,313,56,58,11,11,8,7,62,69,2061,1644,298,367,84,82,17,24,10,13
050,10,003,Delaware,New Castle County,3,6,36346,18134,18212,12319,11704,4245,4668,82,83,1172,1374,12,10,304,373,12567,12009,4434,4904,177,189,1256,1496,25,26,15734,16115,10256,10029,4031,4384,32,30,1161,1352,3,5,251,315,10464,10283,4181,4581,104,118,1239,1457,10,19,2400,2097,2063,1675,214,284,50,53,11,22,9,5,53,58,2103,1726,253,323,73,71,17,39,15,7
050,10,003,Delaware,New Castle County,3,7,34618,17039,17579,11182,11112,4166,4756,78,89,1320,1267,11,6,282,349,11414,11399,4339,4983,167,200,1404,1361,21,17,14827,15563,9302,9494,3965,4492,24,33,1303,1252,4,0,229,292,9487,9729,4100,4679,96,122,1381,1342,13,8,2212,2016,1880,1618,201,264,54,56,17,15,7,6,53,57,1927,1670,239,304,71,78,23,19,8,9
050,10,003,Delaware,New Castle County,3,8,34735,17103,17632,11346,11196,4224,4911,95,96,1206,1126,10,15,222,288,11527,11423,4345,5083,170,202,1283,1209,19,27,15235,15833,9758,9748,4049,4680,39,36,1196,1116,3,8,190,245,9910,9938,4153,4820,101,122,1265,1195,10,19,1868,1799,1588,1448,175,231,56,60,10,10,7,7,32,43,1617,1485,192,263,69,80,18,14,9,8
050,10,003,Delaware,New Castle County,3,9,38105,18319,19786,12541,12890,4557,5600,71,74,905,931,9,10,236,281,12720,13104,4678,5768,185,192,973,1015,16,22,16681,18192,11177,11606,4379,5400,32,36,893,915,3,5,197,230,11326,11775,4479,5531,123,135,952,993,8,14,1638,1594,1364,1284,178,200,39,38,12,16,6,5,39,51,1394,1329,199,237,62,57,21,22,8,8
050,10,003,Delaware,New Castle County,3,10,41464,20077,21387,14348,14627,4657,5600,76,75,792,824,9,12,195,249,14493,14809,4755,5736,172,201,846,894,25,24,18765,20190,13246,13653,4528,5448,40,50,781,813,3,4,167,222,13366,13812,4611,5565,124,166,833,881,14,14,1312,1197,1102,974,129,152,36,25,11,11,6,8,28,27,1127,997,144,171,48,35,13,13,11,10
050,10,003,Delaware,New Castle County,3,11,40490,19545,20945,14549,14973,4138,5035,68,72,635,667,4,9,151,189,14654,15103,4218,5152,138,177,684,714,9,18,18570,20105,13727,14297,4039,4918,45,54,632,661,2,2,125,173,13810,14414,4100,5025,107,153,678,703,6,10,975,840,822,676,99,117,23,18,3,6,2,7,26,16,844,689,118,127,31,24,6,11,3,8
050,10,003,Delaware,New Castle County,3,12,34275,16220,18055,12463,13241,3082,4035,63,44,510,570,7,4,95,161,12534,13354,3125,4130,121,134,536,602,12,9,15537,17410,11890,12709,3007,3954,41,33,506,563,4,4,89,147,11956,12813,3047,4039,95,112,530,595,8,8,683,645,573,532,75,81,22,11,4,7,3,0,6,14,578,541,78,91,26,22,6,7,4,1
050,10,003,Delaware,New Castle County,3,13,28726,13476,15250,10454,11379,2506,3228,24,30,396,487,5,5,91,121,10517,11460,2549,3295,77,107,422,512,11,10,13029,14776,10078,10989,2463,3166,16,25,392,484,3,4,77,108,10130,11061,2498,3225,64,94,416,507,7,8,447,474,376,390,43,62,8,5,4,3,2,1,14,13,387,399,51,70,13,13,6,5,4,2
050,10,003,Delaware,New Castle County,3,14,20759,9494,11265,7418,8657,1667,2185,17,24,324,334,2,2,66,63,7466,8697,1697,2221,61,67,342,347,3,6,9230,10952,7189,8386,1643,2161,14,18,323,332,0,0,61,55,7234,8420,1672,2192,54,55,339,344,0,4,264,313,229,271,24,24,3,6,1,2,2,2,5,8,232,277,25,29,7,12,3,3,3,2
050,10,003,Delaware,New Castle County,3,15,14966,6723,8243,5280,6391,1148,1553,17,15,240,249,0,0,38,35,5307,6411,1164,1568,39,40,251,261,1,3,6533,8031,5120,6204,1126,1534,13,13,240,248,0,0,34,32,5143,6223,1141,1548,34,35,249,259,1,3,190,212,160,187,22,19,4,2,0,1,0,0,4,3,164,188,23,20,5,5,2,2,0,0
050,10,003,Delaware,New Castle County,3,16,12052,5116,6936,4227,5662,731,1095,8,9,130,130,0,5,20,35,4244,5680,741,1114,19,32,135,138,0,10,5004,6790,4125,5541,725,1080,6,7,130,128,0,3,18,31,4140,5556,734,1097,16,27,135,136,0,8,112,146,102,121,6,15,2,2,0,2,0,2,2,4,104,124,7,17,3,5,0,2,0,2
050,10,003,Delaware,New Castle County,3,17,9491,3793,5698,3293,4833,414,766,4,6,56,75,2,0,24,18,3312,4844,420,775,15,18,68,80,3,0,3705,5608,3216,4759,409,754,3,4,56,74,0,0,21,17,3232,4769,414,762,12,15,68,79,1,0,88,90,77,74,5,12,1,2,0,1,2,0,3,1,80,75,6,13,3,3,0,1,2,0
050,10,003,Delaware,New Castle County,3,18,9241,3015,6226,2653,5406,301,705,4,11,44,64,0,1,13,39,2662,5429,309,723,10,34,48,77,1,7,2963,6142,2607,5330,297,698,4,11,43,64,0,1,12,38,2616,5353,304,715,10,34,46,76,1,6,52,84,46,76,4,7,0,0,1,0,0,0,1,1,46,76,5,8,0,0,2,1,0,1
050,10,003,Delaware,New Castle County,4,0,541866,262037,279829,180499,189379,62527,70346,1100,1085,12320,12703,142,159,5449,6157,185153,194516,66137,74511,2529,2812,13808,14334,273,345,237287,256267,160225,170720,59677,67112,472,520,12163,12537,51,61,4699,5317,164235,175154,62765,70653,1624,1947,13521,14032,155,204,24750,23562,20274,18659,2850,3234,628,565,157,166,91,98,750,840,20918,19362,3372,3858,905,865,287,302,118,141
050,10,003,Delaware,New Castle County,4,1,33232,16819,16413,9856,9462,4896,4845,94,70,936,970,15,10,1022,1056,10791,10407,5668,5661,225,219,1201,1212,27,34,14219,13859,7802,7482,4573,4506,30,28,922,959,6,4,886,880,8623,8282,5245,5184,125,131,1153,1167,16,22,2600,2554,2054,1980,323,339,64,42,14,11,9,6,136,176,2168,2125,423,477,100,88,48,45,11,12
050,10,003,Delaware,New Castle County,4,2,33779,17147,16632,10319,9937,4993,4827,87,81,860,916,10,15,878,856,11113,10704,5663,5454,220,220,1071,1134,21,28,14538,14091,8272,7983,4621,4437,32,29,836,892,3,3,774,747,8974,8653,5205,4983,132,137,1033,1095,11,13,2609,2541,2047,1954,372,390,55,52,24,24,7,12,104,109,2139,2051,458,471,88,83,38,39,10,15
050,10,003,Delaware,New Castle County,4,3,34856,17728,17128,10800,10317,5417,5266,94,96,697,683,15,17,705,749,11420,10970,5931,5830,234,243,866,854,31,32,15447,14893,9047,8590,5066,4923,35,39,672,674,4,5,623,662,9595,9168,5522,5427,149,155,826,832,17,18,2281,2235,1753,1727,351,343,59,57,25,9,11,12,82,87,1825,1802,409,403,85,88,40,22,14,14
050,10,003,Delaware,New Castle County,4,4,39642,19964,19678,12759,12901,5684,5300,101,106,821,704,12,17,587,650,13275,13464,6083,5739,237,260,989,890,22,30,17721,17544,10974,11233,5382,5005,41,38,810,692,5,5,509,571,11422,11729,5723,5383,146,168,965,866,13,16,2243,2134,1785,1668,302,295,60,68,11,12,7,12,78,79,1853,1735,360,356,91,92,24,24,9,14
050,10,003,Delaware,New Castle County,4,5,41655,20621,21034,14051,14422,5090,5032,92,87,941,944,11,12,436,537,14408,14890,5370,5361,214,232,1071,1110,23,32,18293,18915,12145,12778,4819,4707,25,32,931,933,5,4,368,461,12445,13183,5050,4977,119,148,1053,1082,15,16,2328,2119,1906,1644,271,325,67,55,10,11,6,8,68,76,1963,1707,320,384,95,84,18,28,8,16
050,10,003,Delaware,New Castle County,4,6,36850,18493,18357,12542,11728,4349,4756,84,93,1175,1367,14,15,329,398,12818,12054,4549,5007,185,205,1269,1495,23,30,16113,16215,10518,10035,4133,4455,26,32,1160,1346,5,7,271,340,10746,10313,4296,4668,101,126,1245,1458,10,18,2380,2142,2024,1693,216,301,58,61,15,21,9,8,58,58,2072,1741,253,339,84,79,24,37,13,12
050,10,003,Delaware,New Castle County,4,7,35563,17427,18136,11453,11461,4215,4843,74,85,1383,1367,12,10,290,370,11692,11768,4392,5087,172,202,1466,1469,18,19,15136,16092,9507,9806,3999,4580,21,31,1374,1353,4,3,231,319,9691,10067,4137,4786,97,126,1449,1454,10,11,2291,2044,1946,1655,216,263,53,54,9,14,8,7,59,51,2001,1701,255,301,75,76,17,15,8,8
050,10,003,Delaware,New Castle County,4,8,33336,16423,16913,10816,10622,4027,4754,109,98,1233,1136,10,14,228,289,11005,10853,4151,4929,180,203,1313,1225,17,22,14484,15058,9171,9145,3849,4509,46,35,1223,1124,3,7,192,238,9328,9332,3955,4649,103,113,1294,1207,9,14,1939,1855,1645,1477,178,245,63,63,10,12,7,7,36,51,1677,1521,196,280,77,90,19,18,8,8
050,10,003,Delaware,New Castle County,4,9,37956,18273,19683,12406,12731,4574,5580,76,72,958,1003,12,11,247,286,12597,12951,4700,5752,186,186,1036,1091,21,24,16616,18046,11025,11413,4399,5364,33,36,945,988,4,6,210,239,11187,11589,4503,5499,123,135,1015,1072,11,18,1657,1637,1381,1318,175,216,43,36,13,15,8,5,37,47,1410,1362,197,253,63,51,21,19,10,6
050,10,003,Delaware,New Castle County,4,10,40842,19777,21065,13978,14199,4695,5689,78,75,822,831,6,11,198,260,14125,14392,4796,5832,178,199,875,907,17,23,18385,19805,12820,13165,4549,5543,36,49,811,818,2,3,167,227,12939,13328,4634,5663,121,160,863,893,11,12,1392,1260,1158,1034,146,146,42,26,11,13,4,8,31,33,1186,1064,162,169,57,39,12,14,6,11
050,10,003,Delaware,New Castle County,4,11,40737,19588,21149,14510,15035,4212,5132,63,75,638,704,8,11,157,192,14622,15165,4293,5252,131,184,690,751,14,17,18558,20222,13634,14295,4110,4996,41,54,634,699,3,3,136,175,13728,14413,4174,5104,103,153,684,741,9,8,1030,927,876,740,102,136,22,21,4,5,5,8,21,17,894,752,119,148,28,31,6,10,5,9
050,10,003,Delaware,New Castle County,4,12,35359,16821,18538,12851,13484,3238,4217,67,46,549,613,8,3,108,175,12932,13605,3290,4319,128,139,581,653,15,11,16075,17859,12226,12925,3157,4131,45,35,545,605,4,3,98,160,12300,13037,3201,4222,100,117,573,645,8,10,746,679,625,559,81,86,22,11,4,8,4,0,10,15,632,568,89,97,28,22,8,8,7,1
050,10,003,Delaware,New Castle County,4,13,30198,14157,16041,10913,11907,2682,3444,28,34,436,524,4,5,94,127,10978,11991,2729,3513,85,119,457,548,10,12,13667,15533,10502,11483,2630,3379,19,29,432,520,2,4,82,118,10558,11561,2667,3440,72,109,453,542,7,10,490,508,411,424,52,65,9,5,4,4,2,1,12,9,420,430,62,73,13,10,4,6,3,2
050,10,003,Delaware,New Castle County,4,14,21352,9719,11633,7550,8838,1732,2326,21,25,342,370,3,1,71,73,7603,8890,1760,2367,69,77,360,382,7,3,9440,11292,7308,8549,1710,2297,17,18,340,368,1,0,64,60,7356,8589,1737,2330,59,60,358,380,3,2,279,341,242,289,22,29,4,7,2,2,2,1,7,13,247,301,23,37,10,17,2,2,4,1
050,10,003,Delaware,New Castle County,4,15,15451,6952,8499,5461,6573,1181,1601,15,16,253,273,0,1,42,35,5491,6596,1199,1616,39,41,266,282,4,3,6746,8260,5287,6363,1158,1580,11,14,253,271,0,0,37,32,5312,6385,1176,1594,34,36,262,279,4,2,206,239,174,210,23,21,4,2,0,2,0,1,5,3,179,211,23,22,5,5,4,3,0,1
050,10,003,Delaware,New Castle County,4,16,12006,5128,6878,4163,5515,775,1169,9,7,160,143,0,5,21,39,4181,5535,785,1192,21,33,166,150,0,8,5008,6728,4054,5390,768,1154,7,5,160,141,0,3,19,35,4070,5407,777,1175,18,28,166,148,0,6,120,150,109,125,7,15,2,2,0,2,0,2,2,4,111,128,8,17,3,5,0,2,0,2
050,10,003,Delaware,New Castle County,4,17,9586,3873,5713,3322,4798,458,813,4,7,63,80,2,0,24,15,3344,4808,463,820,14,14,74,84,3,2,3774,5620,3238,4723,449,799,3,5,63,79,0,0,21,14,3257,4732,453,805,11,12,74,83,1,2,99,93,84,75,9,14,1,2,0,1,2,0,3,1,87,76,10,15,3,2,0,1,2,0
050,10,003,Delaware,New Castle County,4,18,9466,3127,6339,2749,5449,309,752,4,12,53,75,0,1,12,50,2758,5473,315,780,11,36,57,97,0,15,3067,6235,2695,5362,305,747,4,11,52,75,0,1,11,39,2704,5386,310,764,11,33,55,88,0,6,60,104,54,87,4,5,0,1,1,0,0,0,1,11,54,87,5,16,0,3,2,9,0,9
050,10,003,Delaware,New Castle County,5,0,544861,263642,281219,180748,189311,63225,71182,1082,1085,12746,13144,154,165,5687,6332,185615,194624,67015,75473,2552,2823,14284,14802,298,352,238407,257143,160054,170244,60347,67914,468,505,12575,12984,54,61,4909,5435,164251,174802,63578,71530,1654,1929,13980,14517,171,204,25235,24076,20694,19067,2878,3268,614,580,171,160,100,104,778,897,21364,19822,3437,3943,898,894,304,285,127,148
050,10,003,Delaware,New Castle County,5,1,33254,16940,16314,9991,9402,4865,4801,81,56,935,984,18,12,1050,1059,10952,10362,5657,5623,213,207,1203,1222,31,32,14424,13864,7944,7473,4596,4498,28,22,920,973,10,6,926,892,8799,8292,5295,5186,126,129,1160,1183,22,21,2516,2450,2047,1929,269,303,53,34,15,11,8,6,124,167,2153,2070,362,437,87,78,43,39,9,11
050,10,003,Delaware,New Castle County,5,2,33903,17102,16801,10256,9981,4940,4864,91,85,884,948,8,18,923,905,11094,10795,5644,5535,223,223,1105,1172,21,31,14378,14108,8117,7900,4557,4471,32,30,863,927,2,4,807,776,8852,8601,5166,5040,131,130,1069,1138,12,15,2724,2693,2139,2081,383,393,59,55,21,21,6,14,116,129,2242,2194,478,495,92,93,36,34,9,16
050,10,003,Delaware,New Castle County,5,3,34482,17544,16938,10643,10092,5324,5259,95,102,745,722,14,14,723,749,11281,10754,5851,5820,235,236,923,903,26,28,15157,14608,8792,8289,4974,4899,34,39,722,709,5,3,630,669,9346,8879,5434,5401,142,151,882,875,15,15,2387,2330,1851,1803,350,360,61,63,23,13,9,11,93,80,1935,1875,417,419,93,85,41,28,11,13
050,10,003,Delaware,New Castle County,5,4,38949,19642,19307,12489,12675,5602,5153,98,103,805,684,14,17,634,675,13048,13258,6039,5609,240,261,987,871,27,32,17384,17182,10721,10997,5279,4885,39,33,789,673,5,5,551,589,11210,11509,5654,5273,148,164,954,849,17,18,2258,2125,1768,1678,323,268,59,70,16,11,9,12,83,86,1838,1749,385,336,92,97,33,22,10,14
050,10,003,Delaware,New Castle County,5,5,41938,20629,21309,13756,14377,5336,5273,93,96,972,1002,11,12,461,549,14136,14847,5634,5615,223,248,1106,1169,28,31,18335,19104,11886,12682,5068,4929,24,33,966,991,4,4,387,465,12204,13083,5312,5206,122,151,1092,1146,18,19,2294,2205,1870,1695,268,344,69,63,6,11,7,8,74,84,1932,1764,322,409,101,97,14,23,10,12
050,10,003,Delaware,New Castle County,5,6,37251,18791,18460,12759,11847,4428,4776,64,81,1183,1348,15,12,342,396,13045,12170,4638,5024,165,189,1284,1471,21,27,16482,16412,10798,10221,4204,4479,24,31,1160,1335,6,6,290,340,11040,10497,4379,4694,102,121,1253,1445,10,17,2309,2048,1961,1626,224,297,40,50,23,13,9,6,52,56,2005,1673,259,330,63,68,31,26,11,10
050,10,003,Delaware,New Castle County,5,7,36369,17867,18502,11702,11699,4307,4924,71,75,1453,1388,17,17,317,399,11968,12029,4501,5187,176,203,1544,1496,28,24,15491,16417,9705,10015,4072,4661,21,30,1439,1376,4,5,250,330,9910,10283,4223,4872,98,129,1521,1481,13,9,2376,2085,1997,1684,235,263,50,45,14,12,13,12,67,69,2058,1746,278,315,78,74,23,15,15,15
050,10,003,Delaware,New Castle County,5,8,32760,16124,16636,10592,10373,3961,4721,100,102,1230,1122,9,13,232,305,10787,10616,4091,4903,168,211,1312,1213,17,23,14147,14741,8916,8893,3778,4455,40,32,1219,1109,1,6,193,246,9074,9087,3884,4596,97,110,1291,1195,9,15,1977,1895,1676,1480,183,266,60,70,11,13,8,7,39,59,1713,1529,207,307,71,101,21,18,8,8
050,10,003,Delaware,New Castle County,5,9,37194,17992,19202,12094,12262,4537,5472,91,70,1012,1095,10,12,248,291,12283,12485,4668,5647,200,185,1087,1183,20,24,16276,17575,10652,10970,4365,5249,38,26,1001,1081,4,5,216,244,10816,11152,4475,5389,130,124,1071,1163,13,15,1716,1627,1442,1292,172,223,53,44,11,14,6,7,32,47,1467,1333,193,258,70,61,16,20,7,9
050,10,003,Delaware,New Castle County,5,10,40027,19345,20682,13584,13810,4637,5664,78,77,842,863,12,11,192,257,13727,14010,4735,5811,174,191,890,933,23,20,17915,19297,12393,12679,4489,5501,37,46,830,849,3,4,163,218,12510,12843,4570,5618,119,147,877,917,12,11,1430,1385,1191,1131,148,163,41,31,12,14,9,7,29,39,1217,1167,165,193,55,44,13,16,11,9
050,10,003,Delaware,New Castle County,5,11,40958,19677,21281,14388,15011,4361,5253,62,74,687,728,8,9,171,206,14511,15156,4445,5377,142,183,743,782,15,19,18578,20312,13466,14227,4246,5119,37,54,679,721,2,2,148,189,13572,14358,4312,5234,110,155,731,769,8,11,1099,969,922,784,115,134,25,20,8,7,6,7,23,17,939,798,133,143,32,28,12,13,7,8
050,10,003,Delaware,New Castle County,5,12,36712,17559,19153,13286,13803,3495,4426,64,57,589,672,7,5,118,190,13371,13934,3553,4542,132,163,622,713,15,11,16748,18421,12600,13215,3410,4329,44,42,587,663,4,3,103,169,12674,13332,3455,4428,102,133,617,703,8,8,811,732,686,588,85,97,20,15,2,9,3,2,15,21,697,602,98,114,30,30,5,10,7,3
050,10,003,Delaware,New Castle County,5,13,30126,14074,16052,10797,11828,2692,3541,38,34,451,526,5,4,91,119,10861,11909,2733,3606,95,109,474,550,8,10,13558,15520,10359,11376,2644,3478,26,28,445,523,3,3,81,112,10415,11451,2679,3539,81,100,466,547,4,8,516,532,438,452,48,63,12,6,6,3,2,1,10,7,446,458,54,67,14,9,8,3,4,2
050,10,003,Delaware,New Castle County,5,14,23248,10681,12567,8351,9513,1871,2523,21,26,355,416,4,2,79,87,8412,9573,1903,2571,73,82,374,433,9,11,10372,12190,8093,9197,1838,2486,17,21,354,413,1,1,69,72,8148,9245,1867,2525,62,70,370,429,4,5,309,377,258,316,33,37,4,5,1,3,3,1,10,15,264,328,36,46,11,12,4,4,5,6
