,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,continentExp
13644,26/01/2020,26,1,2020,0,0,Taiwan,TW,TWN,23780452.0,Asia
13645,25/01/2020,25,1,2020,2,0,Taiwan,TW,TWN,23780452.0,Asia
13646,24/01/2020,24,1,2020,0,0,Taiwan,TW,TWN,23780452.0,Asia
13647,23/01/2020,23,1,2020,0,0,Taiwan,TW,TWN,23780452.0,Asia
13648,22/01/2020,22,1,2020,0,0,Taiwan,TW,TWN,23780452.0,Asia
13649,21/01/2020,21,1,2020,1,0,Taiwan,TW,TWN,23780452.0,Asia
13650,20/01/2020,20,1,2020,0,0,Taiwan,TW,TWN,23780452.0,Asia
13651,19/01/2020,19,1,2020,0,0,Taiwan,TW,TWN,23780452.0,Asia
13652,18/01/2020,18,1,2020,0,0,Taiwan,TW,TWN,23780452.0,Asia
13653,17/01/2020,17,1,2020,0,0,Taiwan,TW,TWN,23780452.0,Asia
13654,16/01/2020,16,1,2020,0,0,Taiwan,TW,TWN,23780452.0,Asia
13655,15/01/2020,15,1,2020,0,0,Taiwan,TW,TWN,23780452.0,Asia
13656,14/01/2020,14,1,2020,0,0,Taiwan,TW,TWN,23780452.0,Asia
13657,13/01/2020,13,1,2020,0,0,Taiwan,TW,TWN,23780452.0,Asia
13658,12/01/2020,12,1,2020,0,0,Taiwan,TW,TWN,23780452.0,Asia
13659,11/01/2020,11,1,2020,0,0,Taiwan,TW,TWN,23780452.0,Asia
13660,10/01/2020,10,1,2020,0,0,Taiwan,TW,TWN,23780452.0,Asia
13661,09/01/2020,9,1,2020,0,0,Taiwan,TW,TWN,23780452.0,Asia
13662,08/01/2020,8,1,2020,0,0,Taiwan,TW,TWN,23780452.0,Asia
13663,07/01/2020,7,1,2020,0,0,Taiwan,TW,TWN,23780452.0,Asia
13664,06/01/2020,6,1,2020,0,0,Taiwan,TW,TWN,23780452.0,Asia
13665,05/01/2020,5,1,2020,0,0,Taiwan,TW,TWN,23780452.0,Asia
13666,04/01/2020,4,1,2020,0,0,Taiwan,TW,TWN,23780452.0,Asia
13667,03/01/2020,3,1,2020,0,0,Taiwan,TW,TWN,23780452.0,Asia
13668,02/01/2020,2,1,2020,0,0,Taiwan,TW,TWN,23780452.0,Asia
13669,01/01/2020,1,1,2020,0,0,Taiwan,TW,TWN,23780452.0,Asia
13670,31/12/2019,31,12,2019,0,0,Taiwan,TW,TWN,23780452.0,Asia
13671,05/05/2020,5,5,2020,154,1,Tajikistan,TJ,TJK,9100837.0,Asia
13672,04/05/2020,4,5,2020,44,2,Tajikistan,TJ,TJK,9100837.0,Asia
13673,03/05/2020,3,5,2020,17,0,Tajikistan,TJ,TJK,9100837.0,Asia
13674,02/05/2020,2,5,2020,0,0,Tajikistan,TJ,TJK,9100837.0,Asia
13675,01/05/2020,1,5,2020,15,0,Tajikistan,TJ,TJK,9100837.0,Asia
13676,05/05/2020,5,5,2020,18,0,Thailand,TH,THA,69428524.0,Asia
13677,04/05/2020,4,5,2020,3,0,Thailand,TH,THA,69428524.0,Asia
13678,03/05/2020,3,5,2020,6,0,Thailand,TH,THA,69428524.0,Asia
13679,02/05/2020,2,5,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13680,01/05/2020,1,5,2020,6,0,Thailand,TH,THA,69428524.0,Asia
13681,30/04/2020,30,4,2020,16,0,Thailand,TH,THA,69428524.0,Asia
13682,29/04/2020,29,4,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13683,28/04/2020,28,4,2020,16,3,Thailand,TH,THA,69428524.0,Asia
13684,27/04/2020,27,4,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13685,26/04/2020,26,4,2020,68,1,Thailand,TH,THA,69428524.0,Asia
13686,25/04/2020,25,4,2020,15,0,Thailand,TH,THA,69428524.0,Asia
13687,24/04/2020,24,4,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13688,23/04/2020,23,4,2020,28,2,Thailand,TH,THA,69428524.0,Asia
13689,22/04/2020,22,4,2020,19,1,Thailand,TH,THA,69428524.0,Asia
13690,21/04/2020,21,4,2020,27,0,Thailand,TH,THA,69428524.0,Asia
13691,20/04/2020,20,4,2020,32,0,Thailand,TH,THA,69428524.0,Asia
13692,19/04/2020,19,4,2020,33,0,Thailand,TH,THA,69428524.0,Asia
13693,18/04/2020,18,4,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13694,17/04/2020,17,4,2020,28,1,Thailand,TH,THA,69428524.0,Asia
13695,16/04/2020,16,4,2020,29,3,Thailand,TH,THA,69428524.0,Asia
13696,15/04/2020,15,4,2020,30,2,Thailand,TH,THA,69428524.0,Asia
13697,14/04/2020,14,4,2020,34,1,Thailand,TH,THA,69428524.0,Asia
13698,13/04/2020,13,4,2020,28,2,Thailand,TH,THA,69428524.0,Asia
13699,12/04/2020,12,4,2020,33,3,Thailand,TH,THA,69428524.0,Asia
13700,11/04/2020,11,4,2020,45,2,Thailand,TH,THA,69428524.0,Asia
13701,10/04/2020,10,4,2020,50,1,Thailand,TH,THA,69428524.0,Asia
13702,09/04/2020,9,4,2020,54,2,Thailand,TH,THA,69428524.0,Asia
13703,08/04/2020,8,4,2020,111,4,Thailand,TH,THA,69428524.0,Asia
13704,07/04/2020,7,4,2020,38,0,Thailand,TH,THA,69428524.0,Asia
13705,06/04/2020,6,4,2020,51,3,Thailand,TH,THA,69428524.0,Asia
13706,05/04/2020,5,4,2020,191,4,Thailand,TH,THA,69428524.0,Asia
13707,04/04/2020,4,4,2020,103,4,Thailand,TH,THA,69428524.0,Asia
13708,03/04/2020,3,4,2020,104,3,Thailand,TH,THA,69428524.0,Asia
13709,02/04/2020,2,4,2020,120,2,Thailand,TH,THA,69428524.0,Asia
13710,01/04/2020,1,4,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13711,31/03/2020,31,3,2020,263,3,Thailand,TH,THA,69428524.0,Asia
13712,30/03/2020,30,3,2020,143,1,Thailand,TH,THA,69428524.0,Asia
13713,29/03/2020,29,3,2020,109,1,Thailand,TH,THA,69428524.0,Asia
13714,28/03/2020,28,3,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13715,27/03/2020,27,3,2020,91,1,Thailand,TH,THA,69428524.0,Asia
13716,26/03/2020,26,3,2020,111,0,Thailand,TH,THA,69428524.0,Asia
13717,25/03/2020,25,3,2020,107,0,Thailand,TH,THA,69428524.0,Asia
13718,24/03/2020,24,3,2020,106,3,Thailand,TH,THA,69428524.0,Asia
13719,23/03/2020,23,3,2020,122,0,Thailand,TH,THA,69428524.0,Asia
13720,22/03/2020,22,3,2020,233,0,Thailand,TH,THA,69428524.0,Asia
13721,21/03/2020,21,3,2020,154,0,Thailand,TH,THA,69428524.0,Asia
13722,20/03/2020,20,3,2020,35,0,Thailand,TH,THA,69428524.0,Asia
13723,19/03/2020,19,3,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13724,18/03/2020,18,3,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13725,17/03/2020,17,3,2020,63,0,Thailand,TH,THA,69428524.0,Asia
13726,16/03/2020,16,3,2020,32,0,Thailand,TH,THA,69428524.0,Asia
13727,15/03/2020,15,3,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13728,14/03/2020,14,3,2020,12,0,Thailand,TH,THA,69428524.0,Asia
13729,12/03/2020,12,3,2020,11,0,Thailand,TH,THA,69428524.0,Asia
13730,11/03/2020,11,3,2020,9,0,Thailand,TH,THA,69428524.0,Asia
13731,07/03/2020,7,3,2020,3,0,Thailand,TH,THA,69428524.0,Asia
13732,05/03/2020,5,3,2020,4,0,Thailand,TH,THA,69428524.0,Asia
13733,02/03/2020,2,3,2020,1,0,Thailand,TH,THA,69428524.0,Asia
13734,01/03/2020,1,3,2020,0,1,Thailand,TH,THA,69428524.0,Asia
13735,29/02/2020,29,2,2020,2,0,Thailand,TH,THA,69428524.0,Asia
13736,28/02/2020,28,2,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13737,27/02/2020,27,2,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13738,26/02/2020,26,2,2020,3,0,Thailand,TH,THA,69428524.0,Asia
13739,25/02/2020,25,2,2020,2,0,Thailand,TH,THA,69428524.0,Asia
13740,24/02/2020,24,2,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13741,23/02/2020,23,2,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13742,22/02/2020,22,2,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13743,21/02/2020,21,2,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13744,20/02/2020,20,2,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13745,19/02/2020,19,2,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13746,18/02/2020,18,2,2020,1,0,Thailand,TH,THA,69428524.0,Asia
13747,17/02/2020,17,2,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13748,16/02/2020,16,2,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13749,15/02/2020,15,2,2020,1,0,Thailand,TH,THA,69428524.0,Asia
13750,14/02/2020,14,2,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13751,13/02/2020,13,2,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13752,12/02/2020,12,2,2020,1,0,Thailand,TH,THA,69428524.0,Asia
13753,11/02/2020,11,2,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13754,10/02/2020,10,2,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13755,09/02/2020,9,2,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13756,08/02/2020,8,2,2020,7,0,Thailand,TH,THA,69428524.0,Asia
13757,07/02/2020,7,2,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13758,06/02/2020,6,2,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13759,05/02/2020,5,2,2020,6,0,Thailand,TH,THA,69428524.0,Asia
13760,04/02/2020,4,2,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13761,03/02/2020,3,2,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13762,02/02/2020,2,2,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13763,01/02/2020,1,2,2020,5,0,Thailand,TH,THA,69428524.0,Asia
13764,31/01/2020,31,1,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13765,30/01/2020,30,1,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13766,29/01/2020,29,1,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13767,28/01/2020,28,1,2020,6,0,Thailand,TH,THA,69428524.0,Asia
13768,27/01/2020,27,1,2020,3,0,Thailand,TH,THA,69428524.0,Asia
13769,26/01/2020,26,1,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13770,25/01/2020,25,1,2020,1,0,Thailand,TH,THA,69428524.0,Asia
13771,24/01/2020,24,1,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13772,23/01/2020,23,1,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13773,22/01/2020,22,1,2020,2,0,Thailand,TH,THA,69428524.0,Asia
13774,21/01/2020,21,1,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13775,20/01/2020,20,1,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13776,19/01/2020,19,1,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13777,18/01/2020,18,1,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13778,17/01/2020,17,1,2020,1,0,Thailand,TH,THA,69428524.0,Asia
13779,16/01/2020,16,1,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13780,15/01/2020,15,1,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13781,14/01/2020,14,1,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13782,13/01/2020,13,1,2020,1,0,Thailand,TH,THA,69428524.0,Asia
13783,12/01/2020,12,1,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13784,11/01/2020,11,1,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13785,10/01/2020,10,1,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13786,09/01/2020,9,1,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13787,08/01/2020,8,1,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13788,07/01/2020,7,1,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13789,06/01/2020,6,1,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13790,05/01/2020,5,1,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13791,04/01/2020,4,1,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13792,03/01/2020,3,1,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13793,02/01/2020,2,1,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13794,01/01/2020,1,1,2020,0,0,Thailand,TH,THA,69428524.0,Asia
13795,31/12/2019,31,12,2019,0,0,Thailand,TH,THA,69428524.0,Asia
13796,05/05/2020,5,5,2020,0,0,Timor_Leste,TL,TLS,1267972.0,Asia
13797,04/05/2020,4,5,2020,0,0,Timor_Leste,TL,TLS,1267972.0,Asia
13798,03/05/2020,3,5,2020,0,0,Timor_Leste,TL,TLS,1267972.0,Asia
13799,02/05/2020,2,5,2020,0,0,Timor_Leste,TL,TLS,1267972.0,Asia
13800,01/05/2020,1,5,2020,0,0,Timor_Leste,TL,TLS,1267972.0,Asia
13801,30/04/2020,30,4,2020,0,0,Timor_Leste,TL,TLS,1267972.0,Asia
13802,29/04/2020,29,4,2020,0,0,Timor_Leste,TL,TLS,1267972.0,Asia
13803,28/04/2020,28,4,2020,0,0,Timor_Leste,TL,TLS,1267972.0,Asia
13804,27/04/2020,27,4,2020,0,0,Timor_Leste,TL,TLS,1267972.0,Asia
13805,26/04/2020,26,4,2020,0,0,Timor_Leste,TL,TLS,1267972.0,Asia
13806,25/04/2020,25,4,2020,1,0,Timor_Leste,TL,TLS,1267972.0,Asia
13807,24/04/2020,24,4,2020,0,0,Timor_Leste,TL,TLS,1267972.0,Asia
13808,23/04/2020,23,4,2020,0,0,Timor_Leste,TL,TLS,1267972.0,Asia
13809,22/04/2020,22,4,2020,1,0,Timor_Leste,TL,TLS,1267972.0,Asia
13810,21/04/2020,21,4,2020,3,0,Timor_Leste,TL,TLS,1267972.0,Asia
13811,20/04/2020,20,4,2020,1,0,Timor_Leste,TL,TLS,1267972.0,Asia
13812,19/04/2020,19,4,2020,0,0,Timor_Leste,TL,TLS,1267972.0,Asia
13813,18/04/2020,18,4,2020,0,0,Timor_Leste,TL,TLS,1267972.0,Asia
13814,17/04/2020,17,4,2020,12,0,Timor_Leste,TL,TLS,1267972.0,Asia
13815,16/04/2020,16,4,2020,0,0,Timor_Leste,TL,TLS,1267972.0,Asia
13816,15/04/2020,15,4,2020,2,0,Timor_Leste,TL,TLS,1267972.0,Asia
13817,14/04/2020,14,4,2020,2,0,Timor_Leste,TL,TLS,1267972.0,Asia
13818,13/04/2020,13,4,2020,0,0,Timor_Leste,TL,TLS,1267972.0,Asia
13819,12/04/2020,12,4,2020,0,0,Timor_Leste,TL,TLS,1267972.0,Asia
13820,11/04/2020,11,4,2020,0,0,Timor_Leste,TL,TLS,1267972.0,Asia
13821,10/04/2020,10,4,2020,1,0,Timor_Leste,TL,TLS,1267972.0,Asia
13822,09/04/2020,9,4,2020,0,0,Timor_Leste,TL,TLS,1267972.0,Asia
13823,08/04/2020,8,4,2020,0,0,Timor_Leste,TL,TLS,1267972.0,Asia
13824,07/04/2020,7,4,2020,0,0,Timor_Leste,TL,TLS,1267972.0,Asia
13825,06/04/2020,6,4,2020,0,0,Timor_Leste,TL,TLS,1267972.0,Asia
13826,05/04/2020,5,4,2020,0,0,Timor_Leste,TL,TLS,1267972.0,Asia
13827,04/04/2020,4,4,2020,0,0,Timor_Leste,TL,TLS,1267972.0,Asia
13828,03/04/2020,3,4,2020,0,0,Timor_Leste,TL,TLS,1267972.0,Asia
13829,02/04/2020,2,4,2020,0,0,Timor_Leste,TL,TLS,1267972.0,Asia
13830,01/04/2020,1,4,2020,0,0,Timor_Leste,TL,TLS,1267972.0,Asia
13831,31/03/2020,31,3,2020,0,0,Timor_Leste,TL,TLS,1267972.0,Asia
13832,30/03/2020,30,3,2020,0,0,Timor_Leste,TL,TLS,1267972.0,Asia
13833,29/03/2020,29,3,2020,0,0,Timor_Leste,TL,TLS,1267972.0,Asia
13834,28/03/2020,28,3,2020,0,0,Timor_Leste,TL,TLS,1267972.0,Asia
13835,27/03/2020,27,3,2020,0,0,Timor_Leste,TL,TLS,1267972.0,Asia
13836,26/03/2020,26,3,2020,0,0,Timor_Leste,TL,TLS,1267972.0,Asia
13837,25/03/2020,25,3,2020,0,0,Timor_Leste,TL,TLS,1267972.0,Asia
13838,24/03/2020,24,3,2020,0,0,Timor_Leste,TL,TLS,1267972.0,Asia
13839,23/03/2020,23,3,2020,0,0,Timor_Leste,TL,TLS,1267972.0,Asia
13840,22/03/2020,22,3,2020,1,0,Timor_Leste,TL,TLS,1267972.0,Asia
13841,05/05/2020,5,5,2020,2,0,Togo,TG,TGO,7889094.0,Africa
13842,04/05/2020,4,5,2020,1,0,Togo,TG,TGO,7889094.0,Africa
13843,03/05/2020,3,5,2020,0,0,Togo,TG,TGO,7889094.0,Africa
13844,02/05/2020,2,5,2020,7,0,Togo,TG,TGO,7889094.0,Africa
13845,01/05/2020,1,5,2020,7,2,Togo,TG,TGO,7889094.0,Africa
13846,30/04/2020,30,4,2020,10,1,Togo,TG,TGO,7889094.0,Africa
13847,29/04/2020,29,4,2020,0,0,Togo,TG,TGO,7889094.0,Africa
13848,28/04/2020,28,4,2020,1,0,Togo,TG,TGO,7889094.0,Africa
13849,27/04/2020,27,4,2020,2,0,Togo,TG,TGO,7889094.0,Africa
13850,26/04/2020,26,4,2020,6,0,Togo,TG,TGO,7889094.0,Africa
13851,25/04/2020,25,4,2020,2,0,Togo,TG,TGO,7889094.0,Africa
13852,24/04/2020,24,4,2020,0,0,Togo,TG,TGO,7889094.0,Africa
13853,23/04/2020,23,4,2020,2,0,Togo,TG,TGO,7889094.0,Africa
13854,22/04/2020,22,4,2020,2,0,Togo,TG,TGO,7889094.0,Africa
13855,21/04/2020,21,4,2020,0,1,Togo,TG,TGO,7889094.0,Africa
13856,20/04/2020,20,4,2020,0,0,Togo,TG,TGO,7889094.0,Africa
13857,19/04/2020,19,4,2020,1,0,Togo,TG,TGO,7889094.0,Africa
13858,18/04/2020,18,4,2020,2,0,Togo,TG,TGO,7889094.0,Africa
13859,17/04/2020,17,4,2020,0,2,Togo,TG,TGO,7889094.0,Africa
13860,16/04/2020,16,4,2020,4,0,Togo,TG,TGO,7889094.0,Africa
13861,15/04/2020,15,4,2020,0,0,Togo,TG,TGO,7889094.0,Africa
13862,14/04/2020,14,4,2020,1,0,Togo,TG,TGO,7889094.0,Africa
13863,13/04/2020,13,4,2020,0,0,Togo,TG,TGO,7889094.0,Africa
13864,12/04/2020,12,4,2020,0,0,Togo,TG,TGO,7889094.0,Africa
13865,11/04/2020,11,4,2020,3,0,Togo,TG,TGO,7889094.0,Africa
13866,10/04/2020,10,4,2020,3,0,Togo,TG,TGO,7889094.0,Africa
13867,09/04/2020,9,4,2020,5,0,Togo,TG,TGO,7889094.0,Africa
13868,08/04/2020,8,4,2020,7,0,Togo,TG,TGO,7889094.0,Africa
13869,07/04/2020,7,4,2020,14,0,Togo,TG,TGO,7889094.0,Africa
13870,06/04/2020,6,4,2020,3,0,Togo,TG,TGO,7889094.0,Africa
13871,05/04/2020,5,4,2020,1,0,Togo,TG,TGO,7889094.0,Africa
13872,04/04/2020,4,4,2020,1,1,Togo,TG,TGO,7889094.0,Africa
13873,03/04/2020,3,4,2020,3,0,Togo,TG,TGO,7889094.0,Africa
13874,02/04/2020,2,4,2020,2,1,Togo,TG,TGO,7889094.0,Africa
13875,01/04/2020,1,4,2020,0,0,Togo,TG,TGO,7889094.0,Africa
13876,31/03/2020,31,3,2020,4,0,Togo,TG,TGO,7889094.0,Africa
13877,30/03/2020,30,3,2020,2,0,Togo,TG,TGO,7889094.0,Africa
13878,29/03/2020,29,3,2020,3,0,Togo,TG,TGO,7889094.0,Africa
13879,28/03/2020,28,3,2020,1,1,Togo,TG,TGO,7889094.0,Africa
13880,27/03/2020,27,3,2020,1,0,Togo,TG,TGO,7889094.0,Africa
13881,26/03/2020,26,3,2020,5,0,Togo,TG,TGO,7889094.0,Africa
13882,25/03/2020,25,3,2020,0,0,Togo,TG,TGO,7889094.0,Africa
13883,24/03/2020,24,3,2020,3,0,Togo,TG,TGO,7889094.0,Africa
13884,23/03/2020,23,3,2020,0,0,Togo,TG,TGO,7889094.0,Africa
13885,22/03/2020,22,3,2020,6,0,Togo,TG,TGO,7889094.0,Africa
13886,21/03/2020,21,3,2020,8,0,Togo,TG,TGO,7889094.0,Africa
13887,20/03/2020,20,3,2020,0,0,Togo,TG,TGO,7889094.0,Africa
13888,19/03/2020,19,3,2020,0,0,Togo,TG,TGO,7889094.0,Africa
13889,18/03/2020,18,3,2020,0,0,Togo,TG,TGO,7889094.0,Africa
13890,17/03/2020,17,3,2020,0,0,Togo,TG,TGO,7889094.0,Africa
13891,16/03/2020,16,3,2020,0,0,Togo,TG,TGO,7889094.0,Africa
13892,15/03/2020,15,3,2020,0,0,Togo,TG,TGO,7889094.0,Africa
13893,07/03/2020,7,3,2020,1,0,Togo,TG,TGO,7889094.0,Africa
13894,05/05/2020,5,5,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13895,04/05/2020,4,5,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13896,03/05/2020,3,5,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13897,02/05/2020,2,5,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13898,01/05/2020,1,5,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13899,30/04/2020,30,4,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13900,29/04/2020,29,4,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13901,28/04/2020,28,4,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13902,27/04/2020,27,4,2020,1,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13903,26/04/2020,26,4,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13904,25/04/2020,25,4,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13905,24/04/2020,24,4,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13906,23/04/2020,23,4,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13907,22/04/2020,22,4,2020,1,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13908,21/04/2020,21,4,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13909,20/04/2020,20,4,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13910,19/04/2020,19,4,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13911,18/04/2020,18,4,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13912,17/04/2020,17,4,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13913,16/04/2020,16,4,2020,1,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13914,15/04/2020,15,4,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13915,14/04/2020,14,4,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13916,13/04/2020,13,4,2020,1,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13917,12/04/2020,12,4,2020,3,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13918,11/04/2020,11,4,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13919,10/04/2020,10,4,2020,2,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13920,09/04/2020,9,4,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13921,08/04/2020,8,4,2020,2,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13922,07/04/2020,7,4,2020,1,1,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13923,06/04/2020,6,4,2020,1,1,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13924,05/04/2020,5,4,2020,3,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13925,04/04/2020,4,4,2020,3,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13926,03/04/2020,3,4,2020,8,1,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13927,02/04/2020,2,4,2020,2,2,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13928,01/04/2020,1,4,2020,2,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13929,31/03/2020,31,3,2020,7,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13930,30/03/2020,30,3,2020,4,1,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13931,29/03/2020,29,3,2020,8,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13932,28/03/2020,28,3,2020,1,1,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13933,27/03/2020,27,3,2020,5,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13934,26/03/2020,26,3,2020,3,1,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13935,25/03/2020,25,3,2020,6,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13936,24/03/2020,24,3,2020,1,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13937,23/03/2020,23,3,2020,1,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13938,22/03/2020,22,3,2020,40,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13939,21/03/2020,21,3,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13940,20/03/2020,20,3,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13941,19/03/2020,19,3,2020,2,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13942,18/03/2020,18,3,2020,2,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13943,17/03/2020,17,3,2020,1,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13944,16/03/2020,16,3,2020,2,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13945,15/03/2020,15,3,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13946,14/03/2020,14,3,2020,1,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13947,13/03/2020,13,3,2020,1,0,Trinidad_and_Tobago,TT,TTO,1389858.0,America
13948,05/05/2020,5,5,2020,5,1,Tunisia,TN,TUN,11565204.0,Africa
13949,04/05/2020,4,5,2020,4,0,Tunisia,TN,TUN,11565204.0,Africa
13950,03/05/2020,3,5,2020,11,1,Tunisia,TN,TUN,11565204.0,Africa
13951,02/05/2020,2,5,2020,4,1,Tunisia,TN,TUN,11565204.0,Africa
13952,01/05/2020,1,5,2020,14,0,Tunisia,TN,TUN,11565204.0,Africa
13953,30/04/2020,30,4,2020,5,0,Tunisia,TN,TUN,11565204.0,Africa
13954,29/04/2020,29,4,2020,8,1,Tunisia,TN,TUN,11565204.0,Africa
13955,28/04/2020,28,4,2020,18,1,Tunisia,TN,TUN,11565204.0,Africa
13956,27/04/2020,27,4,2020,10,0,Tunisia,TN,TUN,11565204.0,Africa
13957,26/04/2020,26,4,2020,17,0,Tunisia,TN,TUN,11565204.0,Africa
13958,25/04/2020,25,4,2020,4,0,Tunisia,TN,TUN,11565204.0,Africa
13959,24/04/2020,24,4,2020,17,0,Tunisia,TN,TUN,11565204.0,Africa
